id,q116_0_taille_menage,q236_1_cash_transfert,q236_2_bons_achat_alimentaire,q236_3_bourses_securite_familiale,q236_4_couverture_maladie_universelle,q401_1_montant_total_revenus_menage,q402_1_montant_revenu_agriculture_30_derniers_jours,q402_2_montant_revenu_elevage_30_derniers_jours,q402_3_montant_revenu_peche_30_derniers_jours,q402_4_montant_revenu_commerce_30_derniers_jours,q402_5_montant_revenu_salaire_30_derniers_jours,q402_7_montant_revenu_transferts_30_derniers_jours,q402_8_montant_revenu_dons_30_derniers_jours,q403_1_montant_depense_alimentation,q403_2_montant_depense_eau_electricite_gaz_eclairage,q403_3_montant_depense_transport_30_derniers_jours,q403_4_montant_depense_sante_30_derniers_jours,q403_5_montant_depense_education,POIDS_DR,POIDS_DR_REDRESS,DEPENSES_TOTALES,DEPENSES_ALIMENTAIRES,PDAM,TYPE_TOILETTE,SOURCE_EAU_BOISSON,ENERGIE_CUISSON,CASH_TRANSFERT,SECHERESSE,CASH_TRANSFERT_MONTANT,BON_ACHAT_ALIM_MONTANT,CASH_TRANSFERT_MONTANT_AP,BON_ACHAT_ALIM_MONTANT_AP,CASH_TRANSFERT_MONTANT_AP_RECU,BON_ACHAT_ALIM_MONTANT_AP_RECU,q100_region,q101_departement,q114_1_situation_matrimoniale_cm,q115_1_cm_souffre_t_il_maladie_chronique,q206_1_type_toilette_utilise,q207_1_principale_source_energie_cuisson,q208_1_principale_source_energie_eclairage,q209_1_principale_source_eau_boisson,q210_1_principal_mode_evacuation_dechets_solides,q211_1_principal_mode_evacuation_eaux_usees,q212_1_principal_mode_evacuation_boues_vidange,q214_1_pratique_agricole_derniere_campagne,q215_1_si_oui_a_quelle_date_avez_vous_seme,q215_2_si_vous_avez_resseme_precisez_la_date,q220_1_mode_acquisition_semences,q226_pratiquer_elevage,q228_evolution_espece_par_rapport_annee_passee,q400_1_principale_source_revenu,q501_probleme_sante_membre_12_derniers_mois,q502_1_probleme_sante_plus_serieux,q506_distance_lieu_traitement,q508_distance_lieu_approvisionnement_marche_cm,q512_1_vendre_plus_animaux,GCA_112_28,rCSI_r,PDAM__r,DISTANCE_LIEU_TRAITEMENT,DISTANCE_MARCHE_APPROVISIONNEMENT,rCSI__r_AP,PDAM__r_AP,HHS__r_AP,LCSI_24__r_AP,GCA_112_28_AP,HDDS__r_AP,CHOCS,TAILLE_MEN,PRATIQUE_AGRICOLE,MALADIE_CHRONIQUE_r,PRATIQUE_ELEVAGE,MALADIE_CHRONIQUE_rrr,PRATIQUE_PECHE,PRATIQUE_FORESTERIE,SITUATION_MATRIMONIALE,RAISON_NON_PRATIQUE_AGRICOLE,RESEMIS,MODE_ACCES_TERRE,AVEZ_VOUS_RECOLTEZ,MILIEU_RESIDENCE,SEXE,q113_7_niveau_instruction,q113_8_categorie_socio_professionnelle,AGE,NIVEAU_INSTRUCTION,CATEGORIE_SOCIA_ECO,HAUTEUR_PARTICIPATION,q600_inquiets_de_ne_pas_avoir_suffisamment_de_nourriture,q601_ne_pas_manger_nourriture_saine_nutritive,q602_manger_nourriture_peu_variee,q603_sauter_un_repas,q604_manger_moins_que_ce_que_vous_auriez_du,q605_1_ne_plus_avoir_de_nourriture_pas_suffisamment_d_argent,q606_1_avoir_faim_mais_ne_pas_manger,q607_1_passer_toute_une_journee_sans_manger,insécurité_alimentaire
2786,0.3727331078444603,-0.29042933236032936,-0.12206416180851432,2.281604842129564,-0.10962851748230412,0.7872950397607259,0.6922341361327493,0.08880580734881818,-0.10423632110736845,1.116988108152021,-0.23549031380586105,0.6063048892054812,-0.2121993392434843,0.7492806884261994,-0.29020451000044795,-0.3522731408855727,0.11036515005723087,-0.1849081418748747,0.15384851005506878,0.16721908528798288,0.09447357024948046,0.7492806884261994,0.7988759129418977,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,7,23,4,6,1,1,3,4,4,5,3,1,2,4,0,1,2,0,1,4,4,4,2,1,2,1,4,4,2,2,3,2,0,4,0,4,1,6,1,1,0,0,4,5,5,3,1,0,1,3,6,0,4,7,1,0,2,1,1,1,1,1,1,1
2775,-0.9083650459680039,-0.29042933236032936,-0.12206416180851432,2.281604842129564,-0.10962851748230412,0.7872950397607259,0.6922341361327493,0.08880580734881818,-0.10423632110736845,1.116988108152021,-0.23549031380586105,0.6063048892054812,-0.2121993392434843,-0.7097175869607592,-0.2514890275852059,-0.3736352599615712,-0.12330487192863178,-0.1849081418748747,0.1521190880072541,0.16544204250819655,-0.5806850622892958,-0.7097175869607592,0.03905067954769849,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,7,23,3,2,1,1,3,4,4,5,3,1,2,4,0,1,2,0,1,4,4,4,2,1,2,3,4,4,2,2,3,2,1,4,0,1,1,2,1,1,0,0,3,5,5,3,1,0,1,1,6,3,2,7,1,0,2,1,1,1,1,1,1,1
2805,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,2.281604842129564,-0.10962851748230412,0.7872950397607259,1.4782385832040716,0.41606626942730296,-0.10423632110736845,0.6522338736704016,-0.23549031380586105,-0.1689465972275623,-0.2121993392434843,-1.1076262075208387,-0.2945062302688082,-0.4377216171895668,-0.32511080000733134,-0.1849081418748747,0.15483914986886316,0.16823700299678698,-0.8193066164090296,-1.1076262075208387,-0.39848010439470155,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,7,23,3,4,1,1,3,4,4,5,3,1,2,4,0,1,2,0,1,4,4,4,2,1,2,2,4,4,2,2,3,2,1,4,0,3,1,4,1,1,0,0,3,5,5,3,1,0,1,2,7,4,3,8,1,0,2,1,1,1,1,1,1,1
4238,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.4166040962377313,-0.41894129499887345,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,0,1,6,2,2,7,19,2,2,1,1,1,1,1,1,1
4239,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.4166040962377313,-0.41894129499887345,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,0,5,6,2,6,7,19,2,2,1,1,1,1,1,1,1
4265,-1.0507092852805,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.322041030806205,-0.3217743756387354,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,1,1,1,1,0,0,1,3,5,4,5,2,0,0,4,6,0,5,7,19,2,2,1,1,1,1,1,1,1
4267,-0.9083650459680039,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.322041030806205,-0.3217743756387354,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,4,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,1,1,4,1,1,0,1,3,5,4,5,2,0,0,4,6,0,5,7,19,2,2,1,1,1,1,1,1,1
4268,-0.6236765673430119,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.322041030806205,-0.3217743756387354,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,0,3,6,4,4,7,19,2,2,1,1,1,1,1,1,1
4249,-0.9083650459680039,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.0004320044373726849,0.008690359065768325,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,1,1,1,1,0,0,1,3,5,4,5,2,0,0,3,6,0,4,7,19,2,2,1,1,1,1,1,1,1
4252,-0.19664384940552382,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.003520088630476344,0.00551724251757428,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,4,1,1,1,0,0,1,3,5,4,5,2,0,1,3,7,3,4,8,19,2,2,1,1,1,1,1,1,1
4274,0.08804462921946822,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.1962002892054184,-0.1924685294762258,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,4,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,4,1,1,1,0,0,1,4,5,4,5,2,0,1,3,8,2,4,9,19,2,2,1,1,1,1,1,1,1
4248,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.0004320044373726849,0.008690359065768325,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,2,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,2,5,4,5,2,0,0,2,8,4,3,9,19,2,2,1,1,1,1,1,1,1
4272,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.1962002892054184,-0.1924685294762258,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,4,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,4,5,4,5,2,0,0,1,8,5,2,9,7,2,2,1,1,1,1,1,1,1
4329,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.41307418157127906,-0.41531418189527275,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,0,2,8,3,3,9,10,2,2,1,1,1,1,1,1,1
4302,0.23038886853196425,-0.29042933236032936,-0.12206416180851432,2.732677849309914,-0.10962851748230412,0.31181655284301846,-0.486772534474234,1.8186111069065234,-0.10423632110736845,0.540692857394813,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,0.7492806884261994,0.26471740461802135,-0.22410042642958153,-0.3357321646430524,-0.1849081418748747,-0.3241873879607114,-0.32397983409757125,0.1913258480980783,0.7492806884261994,0.46510374093127377,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,4,2,3,1,7,6,4,5,3,1,2,3,0,1,0,1,0,9,7,0,1,0,1,1,5,0,1,0,2,0,0,0,0,4,1,2,1,1,0,1,4,5,4,5,1,0,0,2,8,5,3,9,17,1,2,2,1,1,1,1,1,1
4354,-0.6236765673430119,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.41504989409540577,-0.41734429691570374,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,0,4,3,3,5,4,0,2,2,1,1,1,1,1,1,1
4273,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.1962002892054184,-0.1924685294762258,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,2,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,2,1,1,0,1,3,5,4,5,2,0,0,2,8,5,3,9,0,2,2,1,1,1,1,1,1,1
4253,-0.19664384940552382,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.003520088630476344,0.00551724251757428,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,4,1,1,1,0,0,1,3,5,4,5,2,0,1,2,8,3,3,9,0,2,2,1,1,1,1,1,1,1
4264,0.23038886853196425,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.322041030806205,-0.3217743756387354,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,4,1,1,1,0,0,1,3,5,4,5,2,0,0,2,8,5,3,9,0,2,2,1,1,1,1,1,1,1
4266,-1.0507092852805,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.322041030806205,-0.3217743756387354,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,2,6,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,1,1,6,1,1,0,1,2,5,4,5,2,0,0,2,8,4,3,9,0,2,2,1,1,1,1,1,1,1
4247,0.23038886853196425,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.0004320044373726849,0.008690359065768325,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,2,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,4,1,2,1,1,0,1,3,5,4,5,2,0,0,2,8,5,3,9,0,2,2,1,1,1,1,1,1,1
4319,-0.6236765673430119,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.41307418157127906,-0.41531418189527275,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,1,4,8,3,5,9,0,2,2,1,1,1,1,1,1,1
4328,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.41307418157127906,-0.41531418189527275,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,0,2,8,5,3,9,0,2,2,1,1,1,1,1,1,1
4340,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5518076376809808,-0.486772534474234,-0.0888498720652164,-0.10423632110736845,-0.04489747805202735,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.13865195012558743,-0.3357321646430524,-0.1849081418748747,-0.41307418157127906,-0.41531418189527275,-0.5273461266625318,-0.44444517325403937,0.9416587815736778,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,8,4,5,3,1,2,3,2,1,0,3,0,9,7,7,1,0,1,1,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,1,3,5,4,5,2,0,0,1,8,4,2,9,0,2,2,1,1,1,1,1,1,1
4288,0.7997658257819483,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.4531539380143817,0.04771048953426514,-0.2057286085218181,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.44444517325403937,-0.35473031402585137,-0.39499737903756976,-0.2401398829215631,-0.1849081418748747,-0.41307418157127906,-0.41531418189527275,-0.541382688669575,-0.44444517325403937,1.0894918481313407,-1.4488488225124851,-2.370729346448639,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,5,1,5,5,4,5,3,1,5,2,2,1,2,0,0,9,7,4,1,0,2,1,5,4,1,0,2,2,0,0,0,2,1,1,1,0,0,0,3,5,3,5,1,0,0,1,6,1,2,7,1,0,1,1,0,1,0,0,1,1
4315,-1.335397763905492,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,3.8439424556602737,6.587267489167667,4.436694803534401,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,6.426110341750002,3.0436286979787277,1.2712479088903152,-0.017091225571421485,-0.1849081418748747,-0.19658000705683132,-0.19285870309929443,3.8941709055560656,6.426110341750002,0.07440206502887857,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,3,1,4,1,7,9,3,3,2,1,2,3,2,1,0,0,1,3,1,2,1,0,1,3,1,2,1,0,2,0,0,0,0,1,1,1,1,0,0,0,3,5,4,5,1,0,1,1,6,1,2,7,1,1,1,1,1,1,1,1,1,1
4316,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,3.8439424556602737,6.587267489167667,4.436694803534401,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,6.426110341750002,3.0436286979787277,1.2712479088903152,-0.017091225571421485,-0.1849081418748747,-0.19658000705683132,-0.19285870309929443,3.8941709055560656,6.426110341750002,0.07440206502887857,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,4,1,4,1,7,9,3,3,2,1,2,3,2,1,0,0,1,3,1,2,1,0,1,3,1,2,1,0,2,0,0,0,0,3,1,1,1,0,0,0,4,5,4,5,1,0,1,3,6,3,4,7,1,1,1,1,1,1,1,1,1,1
4306,-0.0542996100930278,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,3.8439424556602737,6.587267489167667,4.436694803534401,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,6.426110341750002,3.0436286979787277,1.2712479088903152,-0.017091225571421485,-0.1849081418748747,-0.3241873879607114,-0.32397983409757125,3.8941709055560656,6.426110341750002,0.07440206502887857,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,22,4,1,4,1,7,9,3,3,2,1,2,3,2,1,0,0,1,3,1,2,1,0,1,3,1,2,1,0,2,0,0,0,0,4,1,1,1,0,0,0,4,5,4,5,1,0,0,1,6,4,2,7,1,1,1,1,1,1,1,1,1,1
